1354530273558039517	2123854082	[(0.6032538, 'crosswalk'), (0.16233768, 'parking_lot'), (0.09269521, 'residential_neighborhood'), (0.015976237, 'street'), (0.013584178, 'campus')]	[(0.05212299657549695, 'natural light'), (0.048016188125908195, 'man-made'), (0.04454363672182569, 'open area'), (0.026984823959250306, 'trees'), (0.02416171464192512, 'foliage'), (0.023907561807222828, 'driving'), (0.02364695565883559, 'asphalt'), (0.021081195743894006, 'sunny'), (0.020006502473027883, 'pavement')]	(1.0, False)
17468670	1572444378	[(0.28419325, 'bathroom'), (0.11270153, 'shower'), (0.084500715, 'attic'), (0.06409828, 'sauna'), (0.056382503, 'alcove')]	[(0.0724449104425867, 'enclosed area'), (0.057170997072204986, 'no horizon'), (0.03742389262579233, 'man-made'), (0.03564448893967926, 'wood'), (0.017454822664039492, 'indoor lighting'), (0.015328298540042886, 'glass'), (0.013851912421945882, 'glossy'), (0.012576584880000607, 'reading'), (0.012486279247418495, 'soothing')]	(0.0, True)
929226381813377349	1890946665	[(0.52566427, 'shower'), (0.18216869, 'elevator/door'), (0.09539137, 'bathroom'), (0.041464485, 'elevator_lobby'), (0.029107463, 'jail_cell')]	[(0.0585049005527836, 'enclosed area'), (0.04832161283330305, 'no horizon'), (0.037034976537796124, 'man-made'), (0.02238021539826151, 'indoor lighting'), (0.01843283901279819, 'glossy'), (0.013832262670953601, 'matte'), (0.011854639011003674, 'vertical components'), (0.01166988503553382, 'tiles'), (0.011628935166436082, 'glass')]	(0.0, True)
696850394749324847	1772752914	[(0.53752834, 'swimming_pool/outdoor'), (0.090103276, 'hotel/outdoor'), (0.07699735, 'beach_house'), (0.062423185, 'motel'), (0.061313037, 'swimming_pool/indoor')]	[(0.07618466036037715, 'man-made'), (0.058052713174291865, 'natural light'), (0.057452636764639145, 'open area'), (0.027161081158889638, 'sunny'), (0.023221469377400043, 'swimming'), (0.02229250211029106, 'still water'), (0.020080139786013165, 'diving'), (0.01621579102993174, 'touring'), (0.014500928387385785, 'far-away horizon')]	(0.8, False)
6053606	1702476872	[(0.25078315, 'childs_room'), (0.15363906, 'playroom'), (0.08970613, 'nursery'), (0.079954855, 'artists_loft'), (0.068401866, 'corridor')]	[(0.0572134280155878, 'no horizon'), (0.05646709404100061, 'enclosed area'), (0.030639687564785335, 'man-made'), (0.0185186896591217, 'glass'), (0.01823891495960104, 'wood'), (0.014939525620175377, 'indoor lighting'), (0.014562119058058756, 'glossy'), (0.013963045825526035, 'reading'), (0.013848143463339325, 'soothing')]	(0.0, True)
51495230	1232758236	[(0.104873024, 'porch'), (0.0968421, 'entrance_hall'), (0.089827515, 'roof_garden'), (0.07333312, 'doorway/outdoor'), (0.06599339, 'staircase')]	[(0.048639990628211914, 'no horizon'), (0.03745910042591481, 'man-made'), (0.03404939944930818, 'natural light'), (0.025451976047845982, 'foliage'), (0.025282706031127342, 'leaves'), (0.025253138468005466, 'vegetation'), (0.018495037672623536, 'soothing'), (0.018286642339346133, 'shrubbery'), (0.017803979675737512, 'trees')]	(0.6, False)
811743803878462171	1573977798	[(0.5000418, 'swimming_pool/outdoor'), (0.16395746, 'swimming_pool/indoor'), (0.07539558, 'water_park'), (0.05573139, 'greenhouse/outdoor'), (0.053198643, 'jacuzzi/indoor')]	[(0.06292118679247913, 'natural light'), (0.05861882760285135, 'man-made'), (0.030698327742771307, 'open area'), (0.02308221211189939, 'no horizon'), (0.018627153587818707, 'still water'), (0.017605769278834376, 'sunny'), (0.01673894667193724, 'swimming'), (0.01570226197633664, 'diving'), (0.013637311525712275, 'bathing')]	(0.8, False)
41897762	1941009037	[(0.6285373, 'bedroom'), (0.14518683, 'hotel_room'), (0.08274303, 'bedchamber'), (0.025644258, 'childs_room'), (0.02453217, 'television_room')]	[(0.08055356496964895, 'enclosed area'), (0.05653025007694494, 'no horizon'), (0.030625046731542347, 'man-made'), (0.03013091926185109, 'wood'), (0.020810410641310687, 'indoor lighting'), (0.018562318272732765, 'reading'), (0.018262072235721287, 'soothing'), (0.017750362937632953, 'glossy'), (0.017530582363465278, 'glass')]	(0.0, True)
1046334906190059179	2170537156	[(0.09753553, 'water_park'), (0.06858134, 'lock_chamber'), (0.066397026, 'harbor'), (0.05551879, 'canal/natural'), (0.052748382, 'river')]	[(0.045205303118225244, 'natural light'), (0.03826159254308428, 'open area'), (0.023680412271062802, 'man-made'), (0.021603408681013195, 'foliage'), (0.021521329448120966, 'no horizon'), (0.021014436480254924, 'trees'), (0.01809041362335544, 'leaves'), (0.01805350852548216, 'swimming'), (0.017915381036410948, 'boating')]	(1.0, False)
1085630187382394314	1836276607	[(0.31348684, 'dining_room'), (0.27153477, 'wet_bar'), (0.20267312, 'kitchen'), (0.061997127, 'artists_loft'), (0.028040132, 'living_room')]	[(0.053165977728902476, 'enclosed area'), (0.03969928864236538, 'man-made'), (0.03751740926580542, 'no horizon'), (0.036406372985215915, 'wood'), (0.019957856856732476, 'indoor lighting'), (0.01762743768495661, 'eating'), (0.017495557703328272, 'glass'), (0.01727251300835329, 'reading'), (0.014481728673490067, 'glossy')]	(0.0, True)
